BLOCK,FIPS,date,mean_2m_air_temperature,maximum_2m_air_temperature,minimum_2m_air_temperature,temperature_2m,temperature_2m_max,temperature_2m_min
1020,020900006001020,78.0,,,,,,
3028,021100005003028,78.0,,,,,,
2009,020200023022009,78.0,,,,,,
2024,020900004002024,78.0,,,,,,
1020,020900005001020,78.0,,,,,,
3023,021100005003023,78.0,,,,,,
3015,020900003003015,78.0,,,,,,
4015,021800002004015,78.0,,,,,,
3002,021100002003002,78.0,,,,,,
7005,020200008017005,78.0,,,,,,
1007,020200007011007,78.0,,,,,,
2040,020900006002040,78.0,,,,,,
3024,021980002003024,78.0,,,,,,
1635,021640001001635,78.0,,,,,,
1020,021700011001020,78.0,,,,,,
1505,022200001001505,78.0,,,,,,
3006,020200017023006,78.0,,,,,,
6005,020200008016005,78.0,,,,,,
3034,020900009003034,78.0,,,,,,
4023,020900004004023,78.0,,,,,,
2022,020900016002022,78.0,,,,,,
2057,021100005002057,78.0,,,,,,
2006,021700013002006,78.0,,,,,,
1016,021300002001016,78.0,,,,,,
3013,020900003003013,78.0,,,,,,
1319,021500001001319,78.0,,,,,,
3019,020900004003019,78.0,,,,,,
2019,020200002012019,78.0,,,,,,
3015,020200017313015,78.0,,,,,,
4196,021580001004196,78.0,,,,,,
4014,021220005004014,78.0,,,,,,
1014,021300002001014,78.0,,,,,,
3096,021580001003096,78.0,,,,,,
2018,022750003002018,78.0,,,,,,
2016,020900006002016,78.0,,,,,,
1544,021800001001544,78.0,,,,,,
1020,021700001021020,78.0,,,,,,
3004,020200007033004,78.0,,,,,,
1030,020200028121030,78.0,,,,,,
2006,020200022022006,78.0,,,,,,
1007,020200009021007,78.0,,,,,,
3007,020900004003007,78.0,,,,,,
2028,021500002002028,78.0,,,,,,
4016,021800002004016,78.0,,,,,,
3004,020900004003004,78.0,,,,,,
2007,022200002002007,78.0,,,,,,
3003,021100001003003,78.0,,,,,,
3018,020900004003018,78.0,,,,,,
4003,020200007014003,78.0,,,,,,
4003,020200025014003,78.0,,,,,,
1021,020900006001021,78.0,,,,,,
3050,021100005003050,79.0,,,,,,
2048,020900006002048,79.0,,,,,,
1070,020909800001070,79.0,,,,,,
2045,020900006002045,79.0,,,,,,
5002,020200008015002,79.0,,,,,,
1221,020160001001221,79.0,,,,,,
2000,021950002002000,79.0,,,,,,
3032,021880001003032,79.0,,,,,,
2025,022900001002025,79.0,,,,,,
2011,021220006002011,79.0,,,,,,
2012,021300004002012,79.0,,,,,,
1019,020900005001019,79.0,,,,,,
1061,021220009001061,79.0,,,,,,
1023,020200027131023,79.0,,,,,,
4012,020200017014012,79.0,,,,,,
3012,020900014023012,79.0,,,,,,
2067,021800002002067,79.0,,,,,,
1180,022900003001180,79.0,,,,,,
4013,022200002004013,79.0,,,,,,
2035,021950002002035,79.0,,,,,,
3027,020900004003027,79.0,,,,,,
3012,020900004003012,79.0,,,,,,
1024,020900006001024,79.0,,,,,,
1543,021800001001543,79.0,,,,,,
1106,020909800001106,79.0,,,,,,
2041,021700005012041,79.0,,,,,,
5010,022200002005010,79.0,,,,,,
2004,021300003002004,79.0,,,,,,
4024,020900004004024,79.0,,,,,,
2012,021500003002012,79.0,,,,,,
1026,020900006001026,79.0,,,,,,
1017,021100003001017,79.0,,,,,,
2020,020900006002020,79.0,,,,,,
1012,020200009011012,79.0,,,,,,
4023,021800002004023,79.0,,,,,,
1015,021300002001015,79.0,,,,,,
1014,020900004001014,79.0,,,,,,
2002,021500003002002,79.0,,,,,,
2010,021950002002010,79.0,,,,,,
1036,021220010001036,79.0,,,,,,
1012,021220002001012,79.0,,,,,,
1003,020200023051003,79.0,,,,,,
3011,022200001003011,79.0,,,,,,
4018,021800002004018,79.0,,,,,,
1030,020900002001030,79.0,,,,,,
1022,021300002001022,79.0,,,,,,
4012,020200002054012,79.0,,,,,,
2011,020200002022011,79.0,,,,,,
5005,020200012005005,79.0,,,,,,
4018,020900004004018,79.0,,,,,,
1022,020200011001022,79.0,,,,,,
1179,022900003001179,79.0,,,,,,
2038,020900006002038,79.0,,,,,,
1118,020909800001118,79.0,,,,,,
1018,021500005001018,79.0,,,,,,
2047,020900006002047,79.0,,,,,,
3004,020200009013004,79.0,,,,,,
3001,020200009013001,79.0,,,,,,
2014,021500002002014,79.0,,,,,,
3026,020900004003026,79.0,,,,,,
1018,021700010031018,79.0,,,,,,
1016,020200020001016,79.0,,,,,,
1012,021300002001012,79.0,,,,,,
1028,021300002001028,79.0,,,,,,
1373,021800001001373,79.0,,,,,,
2003,021950002002003,79.0,,,,,,
2070,021220013002070,79.0,,,,,,
2077,022900001002077,79.0,,,,,,
1027,020900006001027,79.0,,,,,,
4005,021800002004005,79.0,,,,,,
1249,020700001001249,79.0,,,,,,
1013,020900002001013,79.0,,,,,,
1312,020630002001312,79.0,,,,,,
1019,020200013001019,79.0,,,,,,
1397,021800001001397,79.0,,,,,,
2088,021220013002088,79.0,,,,,,
2005,021100002002005,79.0,,,,,,
4004,021100002004004,79.0,,,,,,
1022,020900005001022,79.0,,,,,,
3010,020200012003010,79.0,,,,,,
1085,021640001001085,79.0,,,,,,
3020,020200021003020,79.0,,,,,,
2003,020200017012003,79.0,,,,,,
3011,022200002003011,79.0,,,,,,
3001,020900006003001,79.0,,,,,,
2015,020900006002015,79.0,,,,,,
4004,020900006004004,79.0,,,,,,
1009,020900002001009,79.0,,,,,,
1044,020909800001044,79.0,,,,,,
3005,020900006003005,79.0,,,,,,
1008,021300002001008,79.0,,,,,,
1015,020900004001015,79.0,,,,,,
1190,021800001001190,79.0,,,,,,
2020,021950002002020,79.0,,,,,,
4022,020900004004022,79.0,,,,,,
3008,020200016013008,79.0,,,,,,
1105,020909800001105,79.0,,,,,,
1138,020909800001138,79.0,,,,,,
1004,020200026031004,79.0,,,,,,
4033,021800002004033,79.0,,,,,,
3358,021850002003358,79.0,,,,,,
1139,022900001001139,79.0,,,,,,
1015,021980003001015,79.0,,,,,,
1339,020160001001339,79.0,,,,,,
2020,020900004002020,79.0,,,,,,
3028,020900004003028,79.0,,,,,,
2018,021989401002018,79.0,,,,,,
3025,020900004003025,79.0,,,,,,
4002,020200027124002,79.0,,,,,,
4027,021800002004027,79.0,,,,,,
3012,022200002003012,79.0,,,,,,
2023,020900004002023,79.0,,,,,,
1019,020900016001019,79.0,,,,,,
3007,021220010003007,79.0,,,,,,
2112,021980001002112,79.0,,,,,,
2001,020200022022001,79.0,,,,,,
2052,020900006002052,79.0,,,,,,
3012,020200026013012,79.0,,,,,,
3033,020900004003033,79.0,,,,,,
3020,021220008003020,79.0,,,,,,
1175,022900003001175,79.0,,,,,,
2009,020200027142009,79.0,,,,,,
2021,020900006002021,79.0,,,,,,
1021,020200011001021,79.0,,,,,,
2133,021880001002133,79.0,,,,,,
2026,020900003002026,79.0,,,,,,
3015,020900014023015,79.0,,,,,,
1031,020200019001031,79.0,,,,,,
1485,021800001001485,79.0,,,,,,
1499,021800001001499,79.0,,,,,,
1004,020200002061004,79.0,,,,,,
2002,020200017012002,79.0,,,,,,
2050,020900006002050,79.0,,,,,,
3012,020900008003012,79.0,,,,,,
3002,020200009013002,79.0,,,,,,
1385,021800001001385,79.0,,,,,,
1476,021800001001476,79.0,,,,,,
3041,021100005003041,79.0,,,,,,
1034,021220002001034,79.0,,,,,,
4013,020200012004013,79.0,,,,,,
2042,020900006002042,79.0,,,,,,
2002,020200010002002,79.0,,,,,,
1015,020630003001015,79.0,,,,,,
2056,021800002002056,79.0,,,,,,
3020,020900004003020,79.0,,,,,,
1009,020200002021009,79.0,,,,,,
1028,020200028121028,79.0,,,,,,
1389,021800001001389,79.0,,,,,,
5005,020200007035005,79.0,,,,,,
1020,020200002061020,79.0,,,,,,
3030,021100005003030,79.0,,,,,,
3003,020200009013003,79.0,,,,,,
2002,020200027122002,79.0,,,,,,
2033,021950002002033,79.0,,,,,,
2006,021300003002006,79.0,,,,,,
2022,020900004002022,79.0,,,,,,
1338,021500001001338,79.0,,,,,,
4026,020900004004026,79.0,,,,,,
1004,020200007021004,79.0,,,,,,
1007,020200008011007,79.0,,,,,,
3005,020200023023005,79.0,,,,,,
1388,021800001001388,79.0,,,,,,
3013,020200014013013,79.0,,,,,,
2012,021980002002012,79.0,,,,,,
2177,022900002002177,79.0,,,,,,
3016,020200017313016,79.0,,,,,,
3014,020200006013014,79.0,,,,,,
2051,020900006002051,79.0,,,,,,
3461,021980001003461,79.0,,,,,,
2135,022900002002135,79.0,,,,,,
1043,020200011001043,79.0,,,,,,
4006,020200020004006,79.0,,,,,,
3008,020900004003008,79.0,,,,,,
1761,021980001001761,79.0,,,,,,
1029,020900002001029,79.0,,,,,,
2054,021700012022054,79.0,,,,,,
2002,020200016012002,79.0,,,,,,
5004,020200008015004,79.0,,,,,,
4027,022200002004027,79.0,,,,,,
5018,021220006005018,79.0,,,,,,
2059,021100005002059,79.0,,,,,,
1110,020909800001110,79.0,,,,,,
5053,021220006005053,79.0,,,,,,
2010,020200018022010,79.0,,,,,,
1340,020160001001340,79.0,,,,,,
3014,020900004003014,79.0,,,,,,
1136,022900001001136,79.0,,,,,,
4007,021800002004007,79.0,,,,,,
2145,021850002002145,79.0,,,,,,
2004,021300002002004,79.0,,,,,,
2021,020900004002021,79.0,,,,,,
2207,021500001002207,79.0,,,,,,
3021,021220008003021,79.0,,,,,,
2033,020900016002033,79.0,,,,,,
1154,022900003001154,79.0,,,,,,
1134,020209801001134,79.0,,,,,,
2005,020200017012005,79.0,,,,,,
1020,020900006001020,79.0,,,,,,
3028,021100005003028,79.0,,,,,,
2009,020200023022009,79.0,,,,,,
2024,020900004002024,79.0,,,,,,
1020,020900005001020,79.0,,,,,,
3023,021100005003023,79.0,,,,,,
3015,020900003003015,79.0,,,,,,
4015,021800002004015,79.0,,,,,,
3002,021100002003002,79.0,,,,,,
7005,020200008017005,79.0,,,,,,
1007,020200007011007,79.0,,,,,,
2040,020900006002040,79.0,,,,,,
3024,021980002003024,79.0,,,,,,
1635,021640001001635,79.0,,,,,,
1020,021700011001020,79.0,,,,,,
1505,022200001001505,79.0,,,,,,
3006,020200017023006,79.0,,,,,,
6005,020200008016005,79.0,,,,,,
3034,020900009003034,79.0,,,,,,
4023,020900004004023,79.0,,,,,,
2022,020900016002022,79.0,,,,,,
2057,021100005002057,79.0,,,,,,
2006,021700013002006,79.0,,,,,,
1016,021300002001016,79.0,,,,,,
3013,020900003003013,79.0,,,,,,
1319,021500001001319,79.0,,,,,,
3019,020900004003019,79.0,,,,,,
2019,020200002012019,79.0,,,,,,
3015,020200017313015,79.0,,,,,,
4196,021580001004196,79.0,,,,,,
4014,021220005004014,79.0,,,,,,
1014,021300002001014,79.0,,,,,,
3096,021580001003096,79.0,,,,,,
2018,022750003002018,79.0,,,,,,
2016,020900006002016,79.0,,,,,,
1544,021800001001544,79.0,,,,,,
1020,021700001021020,79.0,,,,,,
3004,020200007033004,79.0,,,,,,
1030,020200028121030,79.0,,,,,,
2006,020200022022006,79.0,,,,,,
1007,020200009021007,79.0,,,,,,
3007,020900004003007,79.0,,,,,,
2028,021500002002028,79.0,,,,,,
4016,021800002004016,79.0,,,,,,
3004,020900004003004,79.0,,,,,,
2007,022200002002007,79.0,,,,,,
3003,021100001003003,79.0,,,,,,
3018,020900004003018,79.0,,,,,,
4003,020200007014003,79.0,,,,,,
4003,020200025014003,79.0,,,,,,
1021,020900006001021,79.0,,,,,,
3050,021100005003050,80.0,,,,,,
2048,020900006002048,80.0,,,,,,
1070,020909800001070,80.0,,,,,,
2045,020900006002045,80.0,,,,,,
5002,020200008015002,80.0,,,,,,
1221,020160001001221,80.0,,,,,,
2000,021950002002000,80.0,,,,,,
3032,021880001003032,80.0,,,,,,
2025,022900001002025,80.0,,,,,,
2011,021220006002011,80.0,,,,,,
2012,021300004002012,80.0,,,,,,
1019,020900005001019,80.0,,,,,,
1061,021220009001061,80.0,,,,,,
1023,020200027131023,80.0,,,,,,
4012,020200017014012,80.0,,,,,,
3012,020900014023012,80.0,,,,,,
2067,021800002002067,80.0,,,,,,
1180,022900003001180,80.0,,,,,,
4013,022200002004013,80.0,,,,,,
2035,021950002002035,80.0,,,,,,
3027,020900004003027,80.0,,,,,,
3012,020900004003012,80.0,,,,,,
1024,020900006001024,80.0,,,,,,
1543,021800001001543,80.0,,,,,,
1106,020909800001106,80.0,,,,,,
2041,021700005012041,80.0,,,,,,
5010,022200002005010,80.0,,,,,,
2004,021300003002004,80.0,,,,,,
4024,020900004004024,80.0,,,,,,
2012,021500003002012,80.0,,,,,,
1026,020900006001026,80.0,,,,,,
1017,021100003001017,80.0,,,,,,
2020,020900006002020,80.0,,,,,,
1012,020200009011012,80.0,,,,,,
4023,021800002004023,80.0,,,,,,
1015,021300002001015,80.0,,,,,,
1014,020900004001014,80.0,,,,,,
2002,021500003002002,80.0,,,,,,
2010,021950002002010,80.0,,,,,,
1036,021220010001036,80.0,,,,,,
1012,021220002001012,80.0,,,,,,
1003,020200023051003,80.0,,,,,,
3011,022200001003011,80.0,,,,,,
4018,021800002004018,80.0,,,,,,
1030,020900002001030,80.0,,,,,,
1022,021300002001022,80.0,,,,,,
4012,020200002054012,80.0,,,,,,
2011,020200002022011,80.0,,,,,,
5005,020200012005005,80.0,,,,,,
4018,020900004004018,80.0,,,,,,
1022,020200011001022,80.0,,,,,,
1179,022900003001179,80.0,,,,,,
2038,020900006002038,80.0,,,,,,
1118,020909800001118,80.0,,,,,,
1018,021500005001018,80.0,,,,,,
2047,020900006002047,80.0,,,,,,
3004,020200009013004,80.0,,,,,,
3001,020200009013001,80.0,,,,,,
2014,021500002002014,80.0,,,,,,
3026,020900004003026,80.0,,,,,,
1018,021700010031018,80.0,,,,,,
1016,020200020001016,80.0,,,,,,
1012,021300002001012,80.0,,,,,,
1028,021300002001028,80.0,,,,,,
1373,021800001001373,80.0,,,,,,
2003,021950002002003,80.0,,,,,,
2070,021220013002070,80.0,,,,,,
2077,022900001002077,80.0,,,,,,
1027,020900006001027,80.0,,,,,,
4005,021800002004005,80.0,,,,,,
1249,020700001001249,80.0,,,,,,
1013,020900002001013,80.0,,,,,,
1312,020630002001312,80.0,,,,,,
1019,020200013001019,80.0,,,,,,
1397,021800001001397,80.0,,,,,,
2088,021220013002088,80.0,,,,,,
2005,021100002002005,80.0,,,,,,
4004,021100002004004,80.0,,,,,,
1022,020900005001022,80.0,,,,,,
3010,020200012003010,80.0,,,,,,
1085,021640001001085,80.0,,,,,,
3020,020200021003020,80.0,,,,,,
2003,020200017012003,80.0,,,,,,
3011,022200002003011,80.0,,,,,,
3001,020900006003001,80.0,,,,,,
2015,020900006002015,80.0,,,,,,
4004,020900006004004,80.0,,,,,,
1009,020900002001009,80.0,,,,,,
1044,020909800001044,80.0,,,,,,
3005,020900006003005,80.0,,,,,,
1008,021300002001008,80.0,,,,,,
1015,020900004001015,80.0,,,,,,
1190,021800001001190,80.0,,,,,,
2020,021950002002020,80.0,,,,,,
4022,020900004004022,80.0,,,,,,
3008,020200016013008,80.0,,,,,,
1105,020909800001105,80.0,,,,,,
1138,020909800001138,80.0,,,,,,
1004,020200026031004,80.0,,,,,,
4033,021800002004033,80.0,,,,,,
3358,021850002003358,80.0,,,,,,
1139,022900001001139,80.0,,,,,,
1015,021980003001015,80.0,,,,,,
1339,020160001001339,80.0,,,,,,
2020,020900004002020,80.0,,,,,,
3028,020900004003028,80.0,,,,,,
2018,021989401002018,80.0,,,,,,
3025,020900004003025,80.0,,,,,,
4002,020200027124002,80.0,,,,,,
4027,021800002004027,80.0,,,,,,
3012,022200002003012,80.0,,,,,,
2023,020900004002023,80.0,,,,,,
1019,020900016001019,80.0,,,,,,
3007,021220010003007,80.0,,,,,,
2112,021980001002112,80.0,,,,,,
2001,020200022022001,80.0,,,,,,
2052,020900006002052,80.0,,,,,,
3012,020200026013012,80.0,,,,,,
3033,020900004003033,80.0,,,,,,
3020,021220008003020,80.0,,,,,,
1175,022900003001175,80.0,,,,,,
2009,020200027142009,80.0,,,,,,
2021,020900006002021,80.0,,,,,,
1021,020200011001021,80.0,,,,,,
2133,021880001002133,80.0,,,,,,
2026,020900003002026,80.0,,,,,,
3015,020900014023015,80.0,,,,,,
1031,020200019001031,80.0,,,,,,
1485,021800001001485,80.0,,,,,,
1499,021800001001499,80.0,,,,,,
1004,020200002061004,80.0,,,,,,
2002,020200017012002,80.0,,,,,,
2050,020900006002050,80.0,,,,,,
3012,020900008003012,80.0,,,,,,
3002,020200009013002,80.0,,,,,,
1385,021800001001385,80.0,,,,,,
1476,021800001001476,80.0,,,,,,
3041,021100005003041,80.0,,,,,,
1034,021220002001034,80.0,,,,,,
4013,020200012004013,80.0,,,,,,
2042,020900006002042,80.0,,,,,,
2002,020200010002002,80.0,,,,,,
1015,020630003001015,80.0,,,,,,
2056,021800002002056,80.0,,,,,,
3020,020900004003020,80.0,,,,,,
1009,020200002021009,80.0,,,,,,
1028,020200028121028,80.0,,,,,,
1389,021800001001389,80.0,,,,,,
5005,020200007035005,80.0,,,,,,
1020,020200002061020,80.0,,,,,,
3030,021100005003030,80.0,,,,,,
3003,020200009013003,80.0,,,,,,
2002,020200027122002,80.0,,,,,,
2033,021950002002033,80.0,,,,,,
2006,021300003002006,80.0,,,,,,
2022,020900004002022,80.0,,,,,,
1338,021500001001338,80.0,,,,,,
4026,020900004004026,80.0,,,,,,
1004,020200007021004,80.0,,,,,,
1007,020200008011007,80.0,,,,,,
3005,020200023023005,80.0,,,,,,
1388,021800001001388,80.0,,,,,,
3013,020200014013013,80.0,,,,,,
2012,021980002002012,80.0,,,,,,
2177,022900002002177,80.0,,,,,,
3016,020200017313016,80.0,,,,,,
3014,020200006013014,80.0,,,,,,
2051,020900006002051,80.0,,,,,,
3461,021980001003461,80.0,,,,,,
2135,022900002002135,80.0,,,,,,
1043,020200011001043,80.0,,,,,,
4006,020200020004006,80.0,,,,,,
3008,020900004003008,80.0,,,,,,
1761,021980001001761,80.0,,,,,,
1029,020900002001029,80.0,,,,,,
2054,021700012022054,80.0,,,,,,
2002,020200016012002,80.0,,,,,,
5004,020200008015004,80.0,,,,,,
4027,022200002004027,80.0,,,,,,
5018,021220006005018,80.0,,,,,,
2059,021100005002059,80.0,,,,,,
1110,020909800001110,80.0,,,,,,
5053,021220006005053,80.0,,,,,,
2010,020200018022010,80.0,,,,,,
1340,020160001001340,80.0,,,,,,
3014,020900004003014,80.0,,,,,,
1136,022900001001136,80.0,,,,,,
4007,021800002004007,80.0,,,,,,
2145,021850002002145,80.0,,,,,,
2004,021300002002004,80.0,,,,,,
2021,020900004002021,80.0,,,,,,
2207,021500001002207,80.0,,,,,,
3021,021220008003021,80.0,,,,,,
2033,020900016002033,80.0,,,,,,
1154,022900003001154,80.0,,,,,,
1134,020209801001134,80.0,,,,,,
2005,020200017012005,80.0,,,,,,
1020,020900006001020,80.0,,,,,,
3028,021100005003028,80.0,,,,,,
2009,020200023022009,80.0,,,,,,
2024,020900004002024,80.0,,,,,,
1020,020900005001020,80.0,,,,,,
3023,021100005003023,80.0,,,,,,
3015,020900003003015,80.0,,,,,,
4015,021800002004015,80.0,,,,,,
3002,021100002003002,80.0,,,,,,
7005,020200008017005,80.0,,,,,,
1007,020200007011007,80.0,,,,,,
2040,020900006002040,80.0,,,,,,
3024,021980002003024,80.0,,,,,,
1635,021640001001635,80.0,,,,,,
1020,021700011001020,80.0,,,,,,
1505,022200001001505,80.0,,,,,,
3006,020200017023006,80.0,,,,,,
6005,020200008016005,80.0,,,,,,
3034,020900009003034,80.0,,,,,,
4023,020900004004023,80.0,,,,,,
2022,020900016002022,80.0,,,,,,
2057,021100005002057,80.0,,,,,,
2006,021700013002006,80.0,,,,,,
1016,021300002001016,80.0,,,,,,
3013,020900003003013,80.0,,,,,,
1319,021500001001319,80.0,,,,,,
3019,020900004003019,80.0,,,,,,
2019,020200002012019,80.0,,,,,,
3015,020200017313015,80.0,,,,,,
4196,021580001004196,80.0,,,,,,
4014,021220005004014,80.0,,,,,,
1014,021300002001014,80.0,,,,,,
3096,021580001003096,80.0,,,,,,
2018,022750003002018,80.0,,,,,,
2016,020900006002016,80.0,,,,,,
1544,021800001001544,80.0,,,,,,
1020,021700001021020,80.0,,,,,,
3004,020200007033004,80.0,,,,,,
1030,020200028121030,80.0,,,,,,
2006,020200022022006,80.0,,,,,,
1007,020200009021007,80.0,,,,,,
3007,020900004003007,80.0,,,,,,
2028,021500002002028,80.0,,,,,,
4016,021800002004016,80.0,,,,,,
3004,020900004003004,80.0,,,,,,
2007,022200002002007,80.0,,,,,,
3003,021100001003003,80.0,,,,,,
3018,020900004003018,80.0,,,,,,
4003,020200007014003,80.0,,,,,,
4003,020200025014003,80.0,,,,,,
1021,020900006001021,80.0,,,,,,
3050,021100005003050,81.0,,,,,,
2048,020900006002048,81.0,,,,,,
1070,020909800001070,81.0,,,,,,
2045,020900006002045,81.0,,,,,,
5002,020200008015002,81.0,,,,,,
1221,020160001001221,81.0,,,,,,
2000,021950002002000,81.0,,,,,,
3032,021880001003032,81.0,,,,,,
2025,022900001002025,81.0,,,,,,
2011,021220006002011,81.0,,,,,,
2012,021300004002012,81.0,,,,,,
1019,020900005001019,81.0,,,,,,
1061,021220009001061,81.0,,,,,,
1023,020200027131023,81.0,,,,,,
4012,020200017014012,81.0,,,,,,
3012,020900014023012,81.0,,,,,,
2067,021800002002067,81.0,,,,,,
1180,022900003001180,81.0,,,,,,
4013,022200002004013,81.0,,,,,,
2035,021950002002035,81.0,,,,,,
3027,020900004003027,81.0,,,,,,
3012,020900004003012,81.0,,,,,,
1024,020900006001024,81.0,,,,,,
1543,021800001001543,81.0,,,,,,
1106,020909800001106,81.0,,,,,,
2041,021700005012041,81.0,,,,,,
5010,022200002005010,81.0,,,,,,
2004,021300003002004,81.0,,,,,,
4024,020900004004024,81.0,,,,,,
2012,021500003002012,81.0,,,,,,
1026,020900006001026,81.0,,,,,,
1017,021100003001017,81.0,,,,,,
2020,020900006002020,81.0,,,,,,
1012,020200009011012,81.0,,,,,,
4023,021800002004023,81.0,,,,,,
1015,021300002001015,81.0,,,,,,
1014,020900004001014,81.0,,,,,,
2002,021500003002002,81.0,,,,,,
2010,021950002002010,81.0,,,,,,
1036,021220010001036,81.0,,,,,,
1012,021220002001012,81.0,,,,,,
1003,020200023051003,81.0,,,,,,
3011,022200001003011,81.0,,,,,,
4018,021800002004018,81.0,,,,,,
1030,020900002001030,81.0,,,,,,
1022,021300002001022,81.0,,,,,,
4012,020200002054012,81.0,,,,,,
2011,020200002022011,81.0,,,,,,
5005,020200012005005,81.0,,,,,,
4018,020900004004018,81.0,,,,,,
1022,020200011001022,81.0,,,,,,
1179,022900003001179,81.0,,,,,,
2038,020900006002038,81.0,,,,,,
1118,020909800001118,81.0,,,,,,
1018,021500005001018,81.0,,,,,,
2047,020900006002047,81.0,,,,,,
3004,020200009013004,81.0,,,,,,
3001,020200009013001,81.0,,,,,,
2014,021500002002014,81.0,,,,,,
3026,020900004003026,81.0,,,,,,
1018,021700010031018,81.0,,,,,,
1016,020200020001016,81.0,,,,,,
1012,021300002001012,81.0,,,,,,
1028,021300002001028,81.0,,,,,,
1373,021800001001373,81.0,,,,,,
2003,021950002002003,81.0,,,,,,
2070,021220013002070,81.0,,,,,,
2077,022900001002077,81.0,,,,,,
1027,020900006001027,81.0,,,,,,
4005,021800002004005,81.0,,,,,,
1249,020700001001249,81.0,,,,,,
1013,020900002001013,81.0,,,,,,
1312,020630002001312,81.0,,,,,,
1019,020200013001019,81.0,,,,,,
1397,021800001001397,81.0,,,,,,
2088,021220013002088,81.0,,,,,,
2005,021100002002005,81.0,,,,,,
4004,021100002004004,81.0,,,,,,
1022,020900005001022,81.0,,,,,,
3010,020200012003010,81.0,,,,,,
1085,021640001001085,81.0,,,,,,
3020,020200021003020,81.0,,,,,,
2003,020200017012003,81.0,,,,,,
3011,022200002003011,81.0,,,,,,
3001,020900006003001,81.0,,,,,,
2015,020900006002015,81.0,,,,,,
4004,020900006004004,81.0,,,,,,
1009,020900002001009,81.0,,,,,,
1044,020909800001044,81.0,,,,,,
3005,020900006003005,81.0,,,,,,
1008,021300002001008,81.0,,,,,,
1015,020900004001015,81.0,,,,,,
1190,021800001001190,81.0,,,,,,
2020,021950002002020,81.0,,,,,,
4022,020900004004022,81.0,,,,,,
3008,020200016013008,81.0,,,,,,
1105,020909800001105,81.0,,,,,,
1138,020909800001138,81.0,,,,,,
1004,020200026031004,81.0,,,,,,
4033,021800002004033,81.0,,,,,,
3358,021850002003358,81.0,,,,,,
1139,022900001001139,81.0,,,,,,
1015,021980003001015,81.0,,,,,,
1339,020160001001339,81.0,,,,,,
2020,020900004002020,81.0,,,,,,
3028,020900004003028,81.0,,,,,,
2018,021989401002018,81.0,,,,,,
3025,020900004003025,81.0,,,,,,
4002,020200027124002,81.0,,,,,,
4027,021800002004027,81.0,,,,,,
3012,022200002003012,81.0,,,,,,
2023,020900004002023,81.0,,,,,,
1019,020900016001019,81.0,,,,,,
3007,021220010003007,81.0,,,,,,
2112,021980001002112,81.0,,,,,,
2001,020200022022001,81.0,,,,,,
2052,020900006002052,81.0,,,,,,
3012,020200026013012,81.0,,,,,,
3033,020900004003033,81.0,,,,,,
3020,021220008003020,81.0,,,,,,
1175,022900003001175,81.0,,,,,,
2009,020200027142009,81.0,,,,,,
2021,020900006002021,81.0,,,,,,
1021,020200011001021,81.0,,,,,,
2133,021880001002133,81.0,,,,,,
2026,020900003002026,81.0,,,,,,
3015,020900014023015,81.0,,,,,,
1031,020200019001031,81.0,,,,,,
1485,021800001001485,81.0,,,,,,
1499,021800001001499,81.0,,,,,,
1004,020200002061004,81.0,,,,,,
2002,020200017012002,81.0,,,,,,
2050,020900006002050,81.0,,,,,,
3012,020900008003012,81.0,,,,,,
3002,020200009013002,81.0,,,,,,
1385,021800001001385,81.0,,,,,,
1476,021800001001476,81.0,,,,,,
3041,021100005003041,81.0,,,,,,
1034,021220002001034,81.0,,,,,,
4013,020200012004013,81.0,,,,,,
2042,020900006002042,81.0,,,,,,
2002,020200010002002,81.0,,,,,,
1015,020630003001015,81.0,,,,,,
2056,021800002002056,81.0,,,,,,
3020,020900004003020,81.0,,,,,,
1009,020200002021009,81.0,,,,,,
1028,020200028121028,81.0,,,,,,
1389,021800001001389,81.0,,,,,,
5005,020200007035005,81.0,,,,,,
1020,020200002061020,81.0,,,,,,
3030,021100005003030,81.0,,,,,,
3003,020200009013003,81.0,,,,,,
2002,020200027122002,81.0,,,,,,
2033,021950002002033,81.0,,,,,,
2006,021300003002006,81.0,,,,,,
2022,020900004002022,81.0,,,,,,
1338,021500001001338,81.0,,,,,,
4026,020900004004026,81.0,,,,,,
1004,020200007021004,81.0,,,,,,
1007,020200008011007,81.0,,,,,,
3005,020200023023005,81.0,,,,,,
1388,021800001001388,81.0,,,,,,
3013,020200014013013,81.0,,,,,,
2012,021980002002012,81.0,,,,,,
2177,022900002002177,81.0,,,,,,
3016,020200017313016,81.0,,,,,,
3014,020200006013014,81.0,,,,,,
2051,020900006002051,81.0,,,,,,
3461,021980001003461,81.0,,,,,,
2135,022900002002135,81.0,,,,,,
1043,020200011001043,81.0,,,,,,
4006,020200020004006,81.0,,,,,,
3008,020900004003008,81.0,,,,,,
1761,021980001001761,81.0,,,,,,
1029,020900002001029,81.0,,,,,,
2054,021700012022054,81.0,,,,,,
2002,020200016012002,81.0,,,,,,
5004,020200008015004,81.0,,,,,,
4027,022200002004027,81.0,,,,,,
5018,021220006005018,81.0,,,,,,
2059,021100005002059,81.0,,,,,,
1110,020909800001110,81.0,,,,,,
5053,021220006005053,81.0,,,,,,
2010,020200018022010,81.0,,,,,,
1340,020160001001340,81.0,,,,,,
